頻道名稱,頻道ID,傳送門,頻道加入時間,影片數,觀看次數,訂閱數,所屬
大神咲夜,UCZJ0FUCqMj_ppkd-sdN53zQ,https://www.youtube.com/@ookamisakuya,2020-10-15,157,20155,657,MOMOMO團
莎夏‧柯莫德 ch.,UCCbXNuqvIx_YixxPGI1otPw,https://www.youtube.com/@sasha_kermode,2021-08-13,315,24443,658,
BOSS_LV_1,UCs7h03kjQ2VtKcInbbJnsRw,https://www.youtube.com/@bosslv1,2012-01-20,118,6032,660,KAHO-FAMI
澄澄七✵Suzuna Ch.,UCx0OBXb0U14DSHmxFDFd19g,https://www.youtube.com/@suzuna_xx7,2021-05-08,201,23743,659,
飯,UCJBKLh4YDHQVmnapWY38bPw,https://www.youtube.com/@user-zk7jv7xu6e,2020-07-24,13,6062,660,
Kumo Ch. 若月くも【HKVTuber】,UCKVYhRRfqjPuYb6jx783SXg,https://www.youtube.com/@kumohkv,2020-05-03,97,27201,661,
お魚 Ch.,UCxpuESKC20IMML0x0efqiLw,https://www.youtube.com/@osakana0128,2013-04-20,315,23626,663,
PINK - 狐ピンク,UCRRWbnJl4nfN-ylsZom8BCQ,https://www.youtube.com/@kitsunepink,2021-10-12,9,9354,664,
白芙音BaiFuYin ch.,UCxWvotQmxO3Br9NpZyjg-_w,https://www.youtube.com/@baifuyinch.6517,2022-02-26,107,10050,665,
Kule Naco ch.空嶺ナコ,UCS9qDsi5DhKw0FHjTW3_9qA,https://www.youtube.com/@kulenacoch.5322,2012-01-22,126,18124,665,
Renka ch.雪森蓮華,UCRfdQ6WUwxfkXKQ0R0r81ew,https://www.youtube.com/@renkach.5486,2020-09-08,96,12529,668,
Ui Saki 兎苺咲 ch.,UCsd6EaK4vzfd49swGXAR-bQ,https://www.youtube.com/@uisaki,2022-12-06,52,13108,673,兔窩
雨宮みずき,UCVAoNLw6gbC9c_gsoC3LkAA,https://www.youtube.com/@amamiyamizuki514,2020-03-02,96,24166,671,
KuyaMimo Ch.【澳門Vtuber】,UC9eLf6guguIGd4E3wC-Dksw,https://www.youtube.com/@kuyamimo,2021-10-10,123,20566,676,
奇歐Khio & 歐涅Ohne,UCbQ6W66WPDcMchZUhYU191A,https://www.youtube.com/@khioohne9459,2021-09-06,71,15490,674,Small Shine工作室
Toyokawa Inani ch. 丰川稻荷,UCl3fBxjrxXC3-NWhQbvke-Q,https://www.youtube.com/@toyokawainanich.2557,2021-02-02,96,9104,678,異世界瘋食堂
史萊貓レン Suraimu Ren Ch.,UCNPqUaEUyanJASQLQEIPovA,https://www.youtube.com/@suraimurench.,2021-12-25,208,19596,680,六月草.studio
瑪莉安璐璐 MarianRuRu🦋,UCLmaa3X7KTJcCZAukc8keRA,https://www.youtube.com/@marianruru7019,2021-08-12,112,14510,688,
Aki Ch. 森乃あき【HKVTuber】,UC2k6fxaFHGSSk1FYf_Vf3iw,https://www.youtube.com/@morinoaki_,2021-08-16,304,62309,685,
 猫田 ベリ / Nekota Berry,UCLDL7P6zxGfCT8ELUFQmdbw,https://www.youtube.com/@nekotaberry,2021-08-31,103,41214,681,
SxC Ch. 巧莓起酥,UCOUw2PkiemR-hdf2DszrdNw,https://www.youtube.com/@sxc_ch.0423,2021-11-28,180,26172,690,巧莓起酥
Ayane ch. あやね,UCtW55LhFWOOxajoJj0ueZmw,https://www.youtube.com/@ayane_vtuber,2009-10-24,526,38800,689,
虛擬鮪魚 Virtual Tuna Ch.,UCu8Q3UbGlmIOH82PAgPV9Yw,https://www.youtube.com/@virtualtunach.2273,2021-06-13,175,21637,691,
Sapphire Ch.斯法爾,UCAwwK2V0D8q_vf339qvXlJQ,https://www.youtube.com/@sapphirech.6596,2021-07-09,165,20953,690,
清水仙草 Simizu Sensou【盆栽工作室所屬】,UCWV77Za-GqRh-khZ1OvjhAw,https://www.youtube.com/@simizusensou6887,2022-04-11,74,13085,692,盆栽工作室
桃井甜坂的直播之類的,UCnJEyzHfD3mfLFADnu55D6w,https://www.youtube.com/@satoiscute0725,2020-11-06,159,19178,692,
已知,UCcfvF2I7W4sN-6AjFMHhx-g,https://www.youtube.com/@yizhi0212,2019-08-01,309,40483,692,
亞德薩達格Yad-Thaddag Ch.,UC8ilHKp2vLq6HdX3UevixWw,https://www.youtube.com/@yad-thaddagch.9500,2020-12-31,278,26417,692,
塔尼塔米_TaniTami,UCJyuFJycDpsv_i8nldpgy9Q,https://www.youtube.com/@tanitami_cda,2016-05-25,1,670,697,塔尼塔米
Shiratsuki Ren Ch. 白月レン,UCLfKH2lit1RiWYpNPRYSrFg,https://www.youtube.com/@shiratsukiren,2012-07-26,323,28060,699,
艾露芙 / Erufu,UCBRSYPWn9SgaPgLiVstta2g,https://www.youtube.com/@erufu8074,2022-07-27,59,10218,704,愛肉通販
格莉絲 Glis Ch.,UCekLbPJZ_YpU-yRbU1gZnjQ,https://www.youtube.com/@glisgliridae,2022-06-25,139,19769,702,宇宙結社
Kobayashi ch.小林,UCbktNCR917PUlZEqZXfWIcQ,https://www.youtube.com/@kobayashich.5745,2021-07-10,176,23271,699,
Iwatani Ch.岩谷凌,UCrsdSoKkxGObZy9fsEAjFWA,https://www.youtube.com/@iwataniryo,2020-04-15,191,16383,697,
解語Jieyu Ch.,UCEFXDzXTOBSnE9n6Ot5QuUg,https://www.youtube.com/@jieyu0626,2022-04-06,37,14332,699,
龍槍 Dragonpike Ch.,UCxp0gRdUvCmHMTjRmoI9KMA,https://www.youtube.com/@dragonpike333,2022-07-03,133,50046,710,
仙杜波拉 Cinderpola,UCzCQc4zxnh4gn6cxcPmRN3w,https://www.youtube.com/@cinderpola,2012-04-11,672,72651,702,
Kuro Ch. 黑乃貓【香港VTuber】,UCXjSprjk2vmezTFAz4qJ1uw,https://www.youtube.com/@kurononeko142,2021-03-05,298,49419,702,
柚子星球💚유자플래닛 Ch.,UCfbNAQbYHBOvUNuXgToeEaQ,https://www.youtube.com/@ujaplanet,2021-11-16,193,51670,710,
SueiSin隨心,UCPnyAzspEIi-QTt_j4Yg3Rw,https://www.youtube.com/@sueisin461,2019-03-21,631,20865,705,
Elesis ch.艾利希絲,UCIBU7bgQnJzOT1yhPw1xNKg,https://www.youtube.com/@elesisch.9483,2021-07-21,192,16078,708,Laniakea
烏瑪咪x搽米,UC_A_mG7PFh3xpHEh9tcVdkw,https://www.youtube.com/@umamixchami,2022-03-24,244,23645,714,
麴米ꕥChumy ch.,UC46k2kCE7rFcB8pTnyOKM-g,https://www.youtube.com/@chumytw321,2021-05-29,388,25874,712,
白叔叔,UC3BtyXlM4pFR-ixa9uuQXOg,https://www.youtube.com/@baisusu_ch,2011-02-06,222,21800,712,
Furo Ch. 白川フロ,UCbdwkPLIDX6k0BEC_IuSliw,https://www.youtube.com/@shirakawafuro,2019-07-06,40,19685,714,夜貓森友會
MouBa Ch. 孟婆,UCzrowEfanO5gE-CDESWecBA,https://www.youtube.com/@moubach,2021-05-17,49,17714,713,
墨芮娜 Morena【UA所屬】,UCBCq1PMyTbGaQNfeVdhwsxw,https://www.youtube.com/@morena216,2022-08-30,60,15582,723,LUVMELIVE
絢璘💧一隻金魚 Ch.,UC5nsGmqIi3lgeK_QOb3ReOQ,https://www.youtube.com/@goldfish_xuanlin,2022-01-19,192,29895,717,
洛妮 Roni Maca ch.,UCQLyeRRVL4ZgNxM4nKluCqg,https://www.youtube.com/@ronimaca,2021-07-19,76,8233,724,
花見カリスch. ,UCTZM-0Y2nBJZOPtPqS72XOw,https://www.youtube.com/@hanami_keres,2021-10-16,107,21577,719,
奈咪Nami Ch.,UCr-ie9L4MdKWtmqrFAnGAgw,https://www.youtube.com/@namicha,2012-12-06,104,9051,719,
HoshiYunYuuseiCh.星殞幽星【台灣Vtuber】,UCT-73qoVwAHz6YdDUeed2Qg,https://www.youtube.com/@yuxin_channel_tw,2013-11-09,30,28751,722,
天羽璃歌Rika ch.,UCL4VjL9StVFrwEaBeUL4Wwg,https://www.youtube.com/@rikach.4286,2018-01-30,24,5169,732,
血滴Inubushi,UC05KJAWI1kIfaI2JG9NWZrA,https://www.youtube.com/@inubushi,2020-02-15,3,367,726,
蒼心．翟普瑞薩,UCA6GjKd_sZKure8cTNzyV7g,https://www.youtube.com/@aoiheart,2022-01-24,85,23148,738,
Minai yuta ch.藥袋癒太,UCQN1nDoEJSRJF33t3xJ_6wA,https://www.youtube.com/@minaiyutach.8087,2021-05-24,97,15633,731,
畢姆BEAM ch. ,UCTfzJSIGS5YhGZK-9NsOAbA,https://www.youtube.com/@beam_vtuber,2019-11-22,60,9184,731,
桃瀬結兎【Momose Yuto】,UCMYrDS6Jy23FrKqVC9scMEQ,https://www.youtube.com/@momoseyuto1674,2021-11-22,118,25839,730,
Panda Poh Ch.,UCN6NAryV91gYh3iWj5XJImA,https://www.youtube.com/@pandapoh,2012-02-07,351,18601,731,
陽光-Nikko Sun_Ch.,UC5YWYeE-ZQpCUma4WWH6jQg,https://www.youtube.com/@sunlight_vt,2021-03-30,121,29549,731,
鎖拉ch.,UCNnNtmwc4ggcBNvD3ptRIMA,https://www.youtube.com/@asoradayo,2017-01-31,72,24887,732,
妮酷很酷,UCeevozmutD04k-2S1eDEgYg,https://www.youtube.com/@user-qo3oc9sq8s,2020-09-02,38,26428,734,
布波,UC7Na7chtX_-LVgFHgiepMsQ,https://www.youtube.com/@nami_1313,2021-10-13,85,13145,734,
妃比 Phoebe Ch.【Vtuber】,UCw754tWm0hccssyJIy-vGFA,https://www.youtube.com/@phoebe_with_you,2022-02-15,36,11650,737,
Eruru Ch. 白音エルル,UC7M9zsObozmu0BBoDRIAkcQ,https://www.youtube.com/@hakuneeruru2,2023-01-29,110,7122,757,
Eruru ch. 修女.愛露露【HK Vtuber】,UCz5qDQ8F6ISgJYbqpN1zu1Q,https://www.youtube.com/@sister_eruru,2021-04-07,42,15948,743,
桜泉sakura izumi,UCvAHJhutQ848RqmvtShi5Cw,https://www.youtube.com/@sakuraizumi,2018-02-19,242,33642,746,
姆西卡忒musikate ch.,UCF4AMmv1P6vS2P5m7W7srSw,https://www.youtube.com/@musikatech,2021-02-03,82,15718,748,
籬音 Liyin ch.,UCq_uAUTbH2gdKqEu6YINNng,https://www.youtube.com/@liyinch.,2021-03-28,262,21198,750,Destiny Live
Alter Me VR,UCVfKs8W2K2Mz7UXgfbHsDGA,https://www.youtube.com/@altermevr9066,2020-07-31,110,106564,750,
Alice Latte Ch. ArkV EN,UCOMCTTqa5vTaPFUF14FweQA,https://www.youtube.com/@alicelattech.arkven514,2021-01-03,119,20023,752,ArkV
Baris‧Aforgomon Ch. 巴里斯,UCHtrMQI1mzpmiNr2q4zhsTw,https://www.youtube.com/@baris1105,2012-04-17,663,124981,752,
璃墨 リモ,UCd3mg3OLSri8ZWic8M5qnMw,https://www.youtube.com/@rimo_takanashi.,2018-01-29,41,27625,757,
柯姬之助 KogiNosuke Ch.,UCluFRFWxMKuSXfXmf--5KRw,https://www.youtube.com/@koginosuke_ch,2013-08-12,228,16616,754,
優妮絲 Eunice【UA所屬】,UCUpt_SFPuyF85F6u-2MwyTg,https://www.youtube.com/@eunicebaby,2022-08-30,51,10822,768,LUVMELIVE
柴柴子Inu 伊努 Ch.,UCCedLxY9vpLJLSZ3nNSkZVQ,https://www.youtube.com/@shibashibainu6,2022-06-04,63,20699,755,
QuareSu Ch. 鼠桂兒,UC0M5mnxgCQC2hPD0NIsHZ3g,https://www.youtube.com/@quaresu,2021-12-11,65,8543,756,
土芒果社-芮德‧哈特‧希斯特,UC_pQrqWJKPsFu7b2mGk1X2Q,https://www.youtube.com/@tmg_rayray,2021-09-11,110,22555,758,土芒果社
水上又,UCqj5KKNW8HoPPYjMQfnRznQ,https://www.youtube.com/@minakamimata,2013-06-01,173,14520,758,
根墨 • ムラ ch.,UCIU9KgQbf9W3G6FhS-wSqsQ,https://www.youtube.com/@genmomura,2021-07-28,167,25774,759,
Dumbo子[生物系Vtuber],UCFzA8Ajct42-x6HQaqqXS_g,https://www.youtube.com/@dumbovtuber1025,2020-11-30,484,58326,761,
白旃RAIZ ch.,UCCQ_jiZJAvMH1O7fALm5Xmw,https://www.youtube.com/@raizch.0715,2021-12-15,181,48230,763,
Yuria Ch. 稲荷ゆりあ,UCWAtII_3EPw53F_i1vtGxyw,https://www.youtube.com/@yuria_inari,2013-08-07,17,7494,764,
Yui32Satomi MY Vtuber,UCji3JRIv09DcAK2o8VDbQlA,https://www.youtube.com/@yui32satomimyvtuber,2021-03-24,159,23185,769,Pasar Virtual Entertainment
竜守 しろ Ch. Tatsumori Shiro,UChKAVxPVWAsBkfjUPsoXvqQ,https://www.youtube.com/@tatsumorishiro,2021-05-17,148,17764,768,
麥克 Michael o_o Ch. ,UCP6nEbilZ_Gq5j3ysxZHV2g,https://www.youtube.com/@imjerryowo,2021-02-25,335,35252,770,
Nagisawa Nero Ch. / 凪沢ねろ,UCRTyURRPcA8HOJS25MwCEuw,https://www.youtube.com/@nagisawaneroch.1186,2014-10-31,6,2750,771,異星觀測站
Kyle 卡爾 HKVTuber,UCrs5q_qVyvZbi1QfQEOFtvg,https://www.youtube.com/@hkvtuber_kk,2021-10-05,120,17802,773,
神戸ねこめ,UCO2GlFva2nWLr_MWq2L01Ig,https://www.youtube.com/@nekome,2016-12-01,185,20496,778,
一河絆/Ichikawa Kizuna,UCbyrS4bwdV8Dv2RwFmPDEZQ,https://www.youtube.com/@ichikawakizuna,2018-05-08,274,60439,777,
時能 Doradon Ch.,UCb5ldUa8WnC3YtxUFxwx0Cg,https://www.youtube.com/@doradonch,2016-12-18,115,16182,777,
荒幽ばつ | Rakurai Batsu Ch.,UClm0FgHwlkz1AxtAJVD-bvQ,https://www.youtube.com/@-rakuraibatsuch,2020-10-31,13,20941,778,異星觀測站
chiyo Ch. 宮錦知依,UC1lgkNz0sRS9Ckq_pZjTAOA,https://www.youtube.com/@miyakichiyo,2022-02-28,48,12425,787,
哀呀Aiya,UCCzQP9U0BljqMy0w-pXRVkA,https://www.youtube.com/@aiya5962,2020-06-28,70,23612,781,
貓妮亞εїз(ฅ^oωo^ฅ),UCmvcPFuJzJYQa5LHMtp4g9w,https://www.youtube.com/@catniyaowo,2020-11-27,244,29741,784,
Tainyusuin天魚戌音,UCOQ_bJyqgTL5Ax202AaOtzQ,https://www.youtube.com/@tainyusuinch,2020-09-26,222,47023,782,
克希Chrissy Ch.,UCzgXKQEgE8r3TY2JFYiiZgA,https://www.youtube.com/@chrissych.8770,2021-06-06,120,19925,785,Lamplighter5
DEFAULTKAVY 默认,UC12xGOiKVMyvOGTbRLf8sjg,https://www.youtube.com/@defaultkavy.vtuber,2020-07-08,392,46029,784,异世界公会
白椛芽絵 ShirakabaMee,UChQaXgbaVBSpEit0Zf0xaSQ,https://www.youtube.com/@shirakabamee5359,2020-11-26,79,6718,785,椛花夜露
Vera quinn Ch. 薇拉•奎恩,UCYRTH4FSqzmMoWZDC4ry5qQ,https://www.youtube.com/@veraquinnch.2491,2021-06-30,31,11765,788,Black Rally
七楽 naraku,UCM_5be6zLHVGYIF9RgX3BTg,https://www.youtube.com/@naraku.tensai,2023-02-15,4,14926,874,
MAYU_ ch.麻由要子,UCMwjykBSiTTq359UI_vgZWQ,https://www.youtube.com/@mayuyouko_ch,2022-12-06,54,14650,810,兔窩
墮天翼Daten Tsubasa,UCEt5MBDUe4Q7yVW5qRwCelA,https://www.youtube.com/@datentsubasa,2019-03-06,311,32700,793,
Kulolo Channel 庫洛洛,UCzmIVOLpiEAhIMUiKK3q5kg,https://www.youtube.com/@kulolochannel2805,2020-04-12,9,5738,794,
Ose Ch.歐賽,UCUV5em0AdJom3TZteqJvtfg,https://www.youtube.com/@ose0219,2020-10-13,113,20709,795,
閃銀,UCZw_o8Ep9E0DgSJBiFhURdQ,https://www.youtube.com/@user-jh1wx2yx9z,2015-07-07,621,31821,798,
阿達 A Da,UChlH8fg-wgknWgxdERoxKSQ,https://www.youtube.com/@a_da_channel,2014-06-30,850,51727,800,
Leo Ch.,UCa1DFnKzrESmJCPverP6cCw,https://www.youtube.com/@leoch.6976,2018-01-11,3,1598,801,
花御いしき channel,UCtjosoymWqb5YtyL5BIqRlg,https://www.youtube.com/@hanaoishiki,2021-07-19,24,14914,802,
九笙 Kyusho,UCf3iy91m5Gb_R7xTXBJ2orQ,https://www.youtube.com/@kyusho4752,2021-09-03,32,7553,803,
Alice Ch.海羊アリス,UCV_AIh70tIlkaF0ar5nmafw,https://www.youtube.com/@umimemealice,2021-01-31,240,21522,805,Stardust Live
Mobula Fasten『SweabsMY』,UCKqffMWEwsZCDzi6z1bhy4Q,https://www.youtube.com/@mobulafasten,2011-01-29,286,47885,805,SweabsMY
菲緹&卡波爾 Vtuber Ch.(我們換新頻道囉&舊頻道暫時停止營運),UCl7QieEU50Y0PW5YwbscX2A,https://www.youtube.com/@fatty_carbo_vtuber_ch,2022-07-15,64,14581,805,食營同萌工作室
藍莓夾心酥Blueberry Ch.,UC5X8cgvfbfRKwRu0OiZhyrg,https://www.youtube.com/@blueberrych.2788,2021-08-06,205,20823,810,
貓宮結乃 yuno channel ,UCF-YJRxOvIIFdWQRPS1oOhw,https://www.youtube.com/@yunochannel4165,2022-08-09,22,9896,827,
鈴鹿沙織-SuzukaSaori-【HKvtuber】,UCaYwqXbi1SXI73mhlSrHabA,https://www.youtube.com/@suzuka_saori,2021-03-17,82,25791,817,
鴨米,UCIittFh8XPoDnTfj5QHA0Iw,https://www.youtube.com/@yami_verywife,2018-09-22,141,18538,816,My Friends
鵡陸 ch. ,UCvA0UKaEmpUaViq7s4vAh9Q,https://www.youtube.com/@ch._1837,2021-09-19,63,10460,817,
淺茶茶茶茶 Ch.,UCKv_kzZx0yja3TzN4RyuFDA,https://www.youtube.com/@vtuber_chacha,2013-04-20,18,4447,819,
波姆 Pomu,UClsGczNOHXguJcMCNIVy-Cw,https://www.youtube.com/@pomu8964,2021-04-01,82,23982,820,
megumi ch. 雪見めぐみ,UCfjj0AnFjsBsLUDvE4RGZXA,https://www.youtube.com/@megumich.,2020-10-18,232,24296,819,
秋鹿 AiKa ch.,UCyFcFbg1qyxnWJfWE-a0oHQ,https://www.youtube.com/@aikach.2824,2021-04-22,6,2971,820,
紅梅Kohbai,UCdekm6MVTBWof6u0vkQwyPA,https://www.youtube.com/@kohbai_tw,2019-01-13,285,44743,824,
補路ブブカ,UCGLzVdlf-L_h1Usc1hrALcw,https://www.youtube.com/@bluekao0102,2016-01-27,96,50906,826,Lamplighter5
YiLi AnNa Ch.伊莉安娜,UCyjkZPeg3jpQXt0-Dq4FgjQ,https://www.youtube.com/@yiliannach.3428,2021-12-12,95,31392,832,晝宇工作室
依玥 ch. Yiyue Selene,UClYHaOUQemb7D4cG-OeqhTQ,https://www.youtube.com/@yiyue,2011-06-28,133,20236,827,
學長Senpai Ch.,UCcd0y6K5oCEVxOKcNxqNH9g,https://www.youtube.com/@senpaich.2556,2014-07-28,167,21169,829,
白川由紀 Yuki 【HK Vtuber】,UCAOPjItd6IFo73bFQJAOC_Q,https://www.youtube.com/@yukihkvtuber2639,2021-04-15,3,1275,831,
花月みお Kazuki_Mio Ch.,UCGbv_rgzri7MrMgDVzINB-Q,https://www.youtube.com/@kazuki_mio,2022-01-11,23,5451,837,
七色 鈴音【声優のたまご系VTuber】,UC6XwBe09fowcHWMIGiaHsnA,https://www.youtube.com/@nanairosuzune,2022-04-22,187,20580,835,
卡絲塔【香港VTuber】,UCOGDUmy_6Gvv_HLSbS_0ntQ,https://www.youtube.com/@vtuber7737,2020-12-03,159,41635,839,
浅海コラル Asaumi Coral Ch.,UCVw39gOd3-YC3RoQmLjsUtA,https://www.youtube.com/@asaumicoral,2021-12-08,223,21744,845,
水兎 Suito ASMR Ch.,UCfLtNHc1W78VmN736gWCI4A,https://www.youtube.com/@suitoasmr,2022-03-04,73,12758,838,
Akari ch. 赤津明里,UCwW8hWYuhlnEyY7ld2QMT2g,https://www.youtube.com/@akatsuakari,2021-05-11,63,24792,844,
桜雪Ch.,UCYWBeRkue53LG5WJyfg2X1w,https://www.youtube.com/@nanamiya_sakura,2020-08-04,119,31807,844,
Oopsnoname玗,UCEr-biYPU5h2oBv-E2jTm2A,https://www.youtube.com/@oopsnoname923,2015-01-19,159,44972,844,
林冠生Lîm Koàn-seng,UCXx0Uqtf_qX8PABIAtHq6bA,https://www.youtube.com/@limkoanseng,2022-08-05,78,19237,847,神霄
黑鱗KuroUroko Ch.,UCfaF_aicMRzanfVGmSp04Hg,https://www.youtube.com/@kurourokoch.8017,2016-03-02,339,20518,845,
夏狛哈哈,UCXS2SawTDeN7CmHjVlAVF1w,https://www.youtube.com/@hahhasky,2021-03-18,97,21680,849,
Stella_ヤンデレ系Vtuber,UC8AUsKC3d34gj2rLQGDGMEg,https://www.youtube.com/@stellafralieaurorademedici,2022-04-21,3,1361,853,Nocturnal Jamboree
Izayoi ch.十六夜‧ルシフェル,UCn8Zne2bz0dILU3naIpZWsA,https://www.youtube.com/@izayoich.0811,2021-08-27,314,23685,850,
ReiRei_,UCPbsFPbciM6MIc34znDP1QQ,https://www.youtube.com/@reirei_6278,2019-08-21,152,14732,858,
Rina Ch. 梨奈 - HKVTuber,UCQaRgBna57iSwfP2eUOG7YQ,https://www.youtube.com/@rinach.hkvtuber0729,2021-01-24,137,110047,858,
呱鴨 Daco,UCEkH8IcAzkWUMGyJSEg-7Sg,https://www.youtube.com/@daco658,2017-04-07,5,4531,858,
Serlin Channel / 賽琳,UC7DXhIdqZiChlSlPhAs_B0A,https://www.youtube.com/@serlinchannel2479,2021-09-08,198,33719,861,
AkuHaru Ch.赤羽遙,UCQkiXjQ-h_jxo2t9Tvt6-QQ,https://www.youtube.com/@akuharuch,2019-09-09,198,39943,863,VirtualLive
王妖蜃影 WangYao Mirage ch.,UCiB9_H4BvwlqSQF1s6xb0UQ,https://www.youtube.com/@wy_mirage,2021-03-05,94,24130,863,
泡芙Creampuff Ch. ArkV CN,UCoNnfgjIlRuOHDnhObJffVQ,https://www.youtube.com/@creampuffch,2021-01-08,184,22687,863,ArkV
伊果 Ch.,UCh-Q3CeZo3C9TUFIGAWByig,https://www.youtube.com/@eagle_vtb,2021-01-13,309,31924,863,
毬庫波爾 Boru Ch.,UCppEmrUSYslStXZr7Gzg4OA,https://www.youtube.com/@boruch.8999,2021-01-30,21,8942,865,
Yorune Channel.,UCRcA1zwFWD5GVb-cRfWlz1Q,https://www.youtube.com/@yorunechannel,2021-03-12,158,20310,868,
琥依 キラ Koi Kira ch.,UCFUKi1dueSk7QrVBA1JZEpQ,https://www.youtube.com/@koikiracat,2022-04-15,107,21461,872,
Nagisa ch. 星海渚,UC7saARgPVuYbmdU3YWg6yHA,https://www.youtube.com/@nagisach.4539,2021-07-22,125,24181,876,
浅羽和紗 Kazusa Ch.,UC-kUQ0qEMULe7TeIfQ-tvFA,https://www.youtube.com/@asabakazusach.,2021-06-22,169,34379,874,
阿爾西婭 幽梨雅Althea Yolia,UCTtUk186G-YFbn6WxaTWS4A,https://www.youtube.com/@altheayolia,2011-08-15,60,4380,875,
黛亞門 DaiAmon CH,UCQtruGVVx2OEo4qU0kiJphw,https://www.youtube.com/@daiamonch,2021-03-03,119,27637,878,
黑佃みほ.MihoCH,UChYCmHQF_XwBnYLLvBgemWQ,https://www.youtube.com/@kurohatamiho,2019-12-21,190,35070,879,
Cerengia.賽樂茄,UCLCG7x1-g8gBa2IsQctWoZw,https://www.youtube.com/@cerengia.p,2021-07-11,210,33815,878,
Zuo Ch. 狼左,UC2_BC4r3BTYET6pUK5KyCGw,https://www.youtube.com/@zuoch.3739,2021-05-16,183,44263,886,
麻亞スズメ Ch.Mayasuzume,UCm-ruggkYL2D7WpWi9-zmHA,https://www.youtube.com/@ch.mayasuzume6294,2012-04-03,313,34794,885,六月草.studio
筱白 Shinoshiro ch.,UCCXwHknkxZJpR-pKQM6i_ZA,https://www.youtube.com/@shinoshiro_v,2022-02-22,17,13375,891,
絨絨鼠,UCoGmG17nsPyVxH_SckUoQKQ,https://www.youtube.com/@mz_fuwafuwa,2020-11-01,57,18039,890,
飯糰泉 / 2VR_Studio,UC6OYYBmyn-7vnWeZtPzeWbw,https://www.youtube.com/@alittlericeball,2018-05-22,118,135574,898,2VR_Studio
狼谷卯雪 Uyuki Ch.,UCCLL_5Rf5iSnmEl2h3bbvIA,https://www.youtube.com/@uyuki,2021-08-22,136,22796,898,
鹿原 凜_CH.,UCxK9Tx3X5hWjzhsHvrogG5w,https://www.youtube.com/@ch.kahararin,2021-05-24,176,25037,895,
艾麗Ellie Ch.【巷口工作室】,UC9nhI7lx-K7SMkaZluSaKUQ,https://www.youtube.com/@elliesharkkk999,2022-06-30,77,16311,915,巷口工作室
GanoKururu Ch.,UCJlJBjU-mTWSpsMBonpldqA,https://www.youtube.com/@ganokururu,2021-05-01,120,21126,900,
Shecil Ch. 葉月 雪希嚕🌺,UCV8iDwYHXs6GfvMhIj4e5ng,https://www.youtube.com/@hatsukishecil,2016-09-03,679,52205,901,
亞米勞工1號,UCNG95h3X6KwkAx2ufytQ2MQ,https://www.youtube.com/@user-fv5ig5oz9p,2020-08-05,12,1434,902,
紅葉谷いつき♦♦Momijiya Itsuki,UC_Py7Vm5J6G8p9SPnFSjaqw,https://www.youtube.com/@momijiyaitsuki,2021-06-22,332,24962,907,
柚鈴Yuurei【Vsupport】,UCY-e-w28EfNTZBvU32fgYWQ,https://www.youtube.com/@yuureivsupport,2022-09-29,61,93918,974,Vsupport
上貂肉桂 ShinamonKamihaza Ch. ,UChaYVTTF5_emAYuZi-KfAxw,https://www.youtube.com/@shinamonvt,2021-06-05,13,6239,908,
B1俱樂部｜THE CLUB OF B1,UCIdyCErIAg0hH9p_PAwJ2pw,https://www.youtube.com/@b1_kur,2021-05-07,135,32713,913,B1俱樂部
絨毛白牙 ch. shirokiba,UCZ1_IaYQwObF32N8xzhZarw,https://www.youtube.com/@ch.shirokiba6597,2020-10-30,151,13412,913,
鄰家橘貓,UCsp6KafXBam2gr_t2iV-olg,https://www.youtube.com/@sakicats,2021-02-08,26,13517,917,
飴谷薄荷 Mint Ametani,UCHE21fhmVUe0w_XyQsq6cxA,https://www.youtube.com/@mintametani,2022-01-08,76,34489,918,迷霧主義
宇伊守記三_TL Uisu_Ch,UCW04-3a-Z_GrBwvJGpjkiIQ,https://www.youtube.com/@uisuki333,2022-02-06,138,16972,921,Trifling Light
貓屋敷樂樂 Ch. ,UC2ilwdJClmcwKgBl84kA5Zg,https://www.youtube.com/@neko_rakuraku66,2021-06-24,226,16436,922,
Tapioka Ch.珍奶茗璐,UCLV6Egr-PN4UnhSOAfankcw,https://www.youtube.com/@tapiokach.6557,2021-04-02,40,18239,924,
愛吃餅乾的布丁,UCqpLIJxfSbjcUwipEmhboiw,https://www.youtube.com/@yiyala0108,2019-03-22,381,65245,924,
Butter Okada Ch. VA,UCgisFgcsx_mrVxXgazbJOQg,https://www.youtube.com/@butterokadava,2020-12-25,21,9472,928,ArkV
HamsterDK Ch. 倉鼠迪克,UCuWFODElmfDBH1fl13P3RpA,https://www.youtube.com/@hamsterdkch.,2020-02-11,221,62424,930,晨星與月
琉璃 / Rurii ch.,UCCYKKCbc9RMx-XzLd9Ye90Q,https://www.youtube.com/@rurii0303,2021-06-29,224,16254,933,
希空しずく,UCB3GMyuovfirdbZNbH4EtUw,https://www.youtube.com/@user-yo9yn1sn6e,2020-10-28,47,15047,932,
レイラ 雷菈寶包 CH.,UCIKClUlOT-IugHiIPI3ivBw,https://www.youtube.com/@laylanedrach,2021-11-29,114,15594,955,
御影むくろ【HKVtuber】,UCHxdrWRnq-e8QWj5aR5NY5w,https://www.youtube.com/@mikage_1337,2021-05-10,64,16301,938,
